date,returns
2018-01-02 22:00:00+00:00,0.0
2018-01-03 22:00:00+00:00,-8.249999999998536e-05
2018-01-04 22:00:00+00:00,0.003751559503659019
2018-01-05 22:00:00+00:00,0.008390467472460417
2018-01-08 22:00:00+00:00,0.0023355136400913246
2018-01-09 22:00:00+00:00,0.0008699263027023285
2018-01-10 22:00:00+00:00,-0.001069842626026607
2018-01-11 22:00:00+00:00,0.007162928272122171
2018-01-12 22:00:00+00:00,0.0071156566472347915
2018-01-15 22:00:00+00:00,0.0
2018-01-16 22:00:00+00:00,-0.0020740510335627294
2018-01-17 22:00:00+00:00,0.00841450348219941
2018-01-18 22:00:00+00:00,-0.0020984483797396036
2018-01-19 22:00:00+00:00,0.00503452539827931
2018-01-22 22:00:00+00:00,0.01065545943316959
2018-01-23 22:00:00+00:00,0.003357931161815486
2018-01-24 22:00:00+00:00,-0.0023720088706958853
2018-01-25 22:00:00+00:00,6.069073193026853e-05
2018-01-26 22:00:00+00:00,0.013059614910926776
2018-01-29 22:00:00+00:00,-0.006291169809902519
2018-01-30 22:00:00+00:00,-0.008657251334521665
2018-01-31 22:00:00+00:00,0.0018111967491463155
2018-02-01 22:00:00+00:00,-0.005416625505391015
2018-02-02 22:00:00+00:00,-0.021948446699535773
2018-02-05 22:00:00+00:00,-0.0510902374773492
2018-02-06 22:00:00+00:00,0.03414124039543909
2018-02-07 22:00:00+00:00,-0.01235877863547219
2018-02-08 22:00:00+00:00,-0.03248164078428606
2018-02-09 22:00:00+00:00,0.013050966883269455
2018-02-12 22:00:00+00:00,0.015934166428381857
2018-02-13 22:00:00+00:00,0.0034865160576251775
2018-02-14 22:00:00+00:00,0.016463614161917217
2018-02-15 22:00:00+00:00,0.016700350762056004
2018-02-16 22:00:00+00:00,-0.0021174370698191503
2018-02-19 22:00:00+00:00,0.0
2018-02-20 22:00:00+00:00,-0.0033078587372800117
2018-02-21 22:00:00+00:00,-0.004988089062834211
2018-02-22 22:00:00+00:00,0.00415946039432713
2018-02-23 22:00:00+00:00,0.014751853669878745
2018-02-26 22:00:00+00:00,0.01218784779556703
2018-02-27 22:00:00+00:00,-0.01274896962597527
2018-02-28 22:00:00+00:00,-0.009053111506623579
2018-03-01 22:00:00+00:00,-0.013368267047019766
2018-03-02 22:00:00+00:00,0.005440110390561248
2018-03-05 22:00:00+00:00,0.010606602900339324
2018-03-06 22:00:00+00:00,0.0031434558963612247
2018-03-07 22:00:00+00:00,0.0009958389029702808
2018-03-08 22:00:00+00:00,0.006501782943096668
2018-03-09 22:00:00+00:00,0.017042419965634714
2018-03-12 21:00:00+00:00,0.0027444914136625087
2018-03-13 21:00:00+00:00,-0.008329423362195998
2018-03-14 21:00:00+00:00,-0.0052403562390827
2018-03-15 21:00:00+00:00,0.0012106944677989784
2018-03-16 21:00:00+00:00,7.19780035220996e-05
2018-03-19 21:00:00+00:00,-0.01447373471777047
2018-03-20 21:00:00+00:00,0.0003675835157050944
2018-03-21 21:00:00+00:00,-0.003304602595986861
2018-03-22 21:00:00+00:00,-0.027774522442282956
2018-03-23 21:00:00+00:00,-0.018826844262295084
2018-03-26 21:00:00+00:00,0.028355997143668876
2018-03-27 21:00:00+00:00,-0.023502327086288854
2018-03-28 21:00:00+00:00,-0.00768452415846177
2018-03-29 21:00:00+00:00,0.014775307449683028
2018-04-02 21:00:00+00:00,-0.028311664972936135
2018-04-03 21:00:00+00:00,0.01251370803258145
2018-04-04 21:00:00+00:00,0.015401218925503501
2018-04-05 21:00:00+00:00,0.004051285884220324
2018-04-06 21:00:00+00:00,-0.02017595766720459
2018-04-09 21:00:00+00:00,0.005870566814235589
2018-04-10 21:00:00+00:00,0.016877788374757507
2018-04-11 21:00:00+00:00,-0.005009259387482978
2018-04-12 21:00:00+00:00,0.009600809767824403
2018-04-13 21:00:00+00:00,-0.00328972927721205
2018-04-16 21:00:00+00:00,0.00932966014638259
2018-04-17 21:00:00+00:00,0.012461179495548258
2018-04-18 21:00:00+00:00,0.0015687751004016537
2018-04-19 21:00:00+00:00,-0.0076608301362021125
2018-04-20 21:00:00+00:00,-0.011458636377704168
2018-04-23 21:00:00+00:00,-0.0006925320499574505
2018-04-24 21:00:00+00:00,-0.016158583197780407
2018-04-25 21:00:00+00:00,0.0037143090060529627
2018-04-26 21:00:00+00:00,0.019868322867860888
2018-04-27 21:00:00+00:00,-0.00571023985744934
2018-04-30 21:00:00+00:00,-0.00889050190537577
2018-05-01 21:00:00+00:00,0.006514291919575754
2018-05-02 21:00:00+00:00,-0.00846432738266989
2018-05-03 21:00:00+00:00,0.0030568232571615006
2018-05-04 21:00:00+00:00,0.01409472248886523
2018-05-07 21:00:00+00:00,0.004962976691423426
2018-05-08 21:00:00+00:00,-0.0003317065684088627
2018-05-09 21:00:00+00:00,0.010335840529916096
2018-05-10 21:00:00+00:00,0.00919581923548729
2018-05-11 21:00:00+00:00,0.0017485765494027472
2018-05-14 21:00:00+00:00,0.0012412617716830443
2018-05-15 21:00:00+00:00,-0.009922626275589042
2018-05-16 21:00:00+00:00,0.00594036402765985
2018-05-17 21:00:00+00:00,-0.002970875934324657
2018-05-18 21:00:00+00:00,-0.003289405505182197
2018-05-21 21:00:00+00:00,0.006774220775010997
2018-05-22 21:00:00+00:00,-0.0018030518231598736
2018-05-23 21:00:00+00:00,0.00417982752429813
2018-05-24 21:00:00+00:00,-0.0006133340767686679
2018-05-25 21:00:00+00:00,-0.0015912809447746756
2018-05-28 21:00:00+00:00,0.0
2018-05-29 21:00:00+00:00,-0.006125019892344596
2018-05-30 21:00:00+00:00,0.00923314986817636
2018-05-31 21:00:00+00:00,-0.0043769294398765535
2018-06-01 21:00:00+00:00,0.012718972264222694
2018-06-04 21:00:00+00:00,0.006647167986931546
2018-06-05 21:00:00+00:00,0.003216918893313103
2018-06-06 21:00:00+00:00,0.00632994951026733
2018-06-07 21:00:00+00:00,-0.0035741005357604605
2018-06-08 21:00:00+00:00,0.0006025646956395736
2018-06-11 21:00:00+00:00,0.002050805444947734
2018-06-12 21:00:00+00:00,0.0021270529669312754
2018-06-13 21:00:00+00:00,-0.001527566435564287
2018-06-14 21:00:00+00:00,0.006966144678737907
2018-06-15 21:00:00+00:00,-0.0029940225220940198
2018-06-18 21:00:00+00:00,0.0018324271298137962
2018-06-19 21:00:00+00:00,-0.004102489352923455
2018-06-20 21:00:00+00:00,0.005117957349568547
2018-06-21 21:00:00+00:00,-0.008628980833751188
2018-06-22 21:00:00+00:00,0.0003316745656543052
2018-06-25 21:00:00+00:00,-0.016954792351752124
2018-06-26 21:00:00+00:00,0.003262009990808945
2018-06-27 21:00:00+00:00,-0.0116248494664839
2018-06-28 21:00:00+00:00,0.007053058289165692
2018-06-29 21:00:00+00:00,0.0008082075283928347
2018-07-02 21:00:00+00:00,0.004466863131504795
2018-07-03 21:00:00+00:00,-0.008920396798064889
2018-07-04 21:00:00+00:00,0.0
2018-07-05 21:00:00+00:00,0.011807195948359217
2018-07-06 21:00:00+00:00,0.011911129618793703
2018-07-09 21:00:00+00:00,0.009055830888448302
2018-07-10 21:00:00+00:00,0.001816475077375923
2018-07-11 21:00:00+00:00,-0.007386082486889656
2018-07-12 21:00:00+00:00,0.013133192777686764
2018-07-13 21:00:00+00:00,0.0015517383773748783
2018-07-16 21:00:00+00:00,-0.005677020725538884
2018-07-17 21:00:00+00:00,0.009085100691836656
2018-07-18 21:00:00+00:00,-0.00023845214462236974
2018-07-19 21:00:00+00:00,-0.004374209070521107
2018-07-20 21:00:00+00:00,-0.00134198374036687
2018-07-23 21:00:00+00:00,0.006693317279308664
2018-07-24 21:00:00+00:00,0.0007426129101288925
2018-07-25 21:00:00+00:00,0.007191758258905612
2018-07-26 21:00:00+00:00,-0.0022607843429782726
2018-07-27 21:00:00+00:00,-0.012942125052765707
2018-07-30 21:00:00+00:00,-0.009231411035509729
2018-07-31 21:00:00+00:00,0.005502008268302383
2018-08-01 21:00:00+00:00,0.0009427859910891012
2018-08-02 21:00:00+00:00,0.010435668718352664
2018-08-03 21:00:00+00:00,0.003087958235075794
2018-08-06 21:00:00+00:00,0.004648808569857277
2018-08-07 21:00:00+00:00,0.00392723483418278
2018-08-08 21:00:00+00:00,-0.00119116616539372
2018-08-09 21:00:00+00:00,-1.831227231252619e-05
2018-08-10 21:00:00+00:00,-0.006221708451840557
2018-08-13 21:00:00+00:00,-0.0027180203598152763
2018-08-14 21:00:00+00:00,0.005499359639874024
2018-08-15 21:00:00+00:00,-0.009015931207870587
2018-08-16 21:00:00+00:00,0.005331287355229364
2018-08-17 21:00:00+00:00,0.001302697275056941
2018-08-20 21:00:00+00:00,0.001102973769257387
2018-08-21 21:00:00+00:00,0.0012742677273296366
2018-08-22 21:00:00+00:00,0.0022076044046417387
2018-08-23 21:00:00+00:00,-0.00115752811589942
2018-08-24 21:00:00+00:00,0.008020295133092104
2018-08-27 21:00:00+00:00,0.008566592565527165
2018-08-28 21:00:00+00:00,0.0007674467160616594
2018-08-29 21:00:00+00:00,0.008527914202100861
2018-08-30 21:00:00+00:00,-0.0035178469792472855
2018-08-31 21:00:00+00:00,0.0007697909781843038
2018-09-03 21:00:00+00:00,0.0
2018-09-04 21:00:00+00:00,-0.002085582903602501
2018-09-05 21:00:00+00:00,-0.008530557531262084
2018-09-06 21:00:00+00:00,-0.006389501181457202
2018-09-07 21:00:00+00:00,-0.0019891713344897255
2018-09-10 21:00:00+00:00,0.0023977060650077764
2018-09-11 21:00:00+00:00,0.005037048184872717
2018-09-12 21:00:00+00:00,-0.0018944571812973265
2018-09-13 21:00:00+00:00,0.008058200895835643
2018-09-14 21:00:00+00:00,-0.0010665896978260259
2018-09-17 21:00:00+00:00,-0.00961181408882461
2018-09-18 21:00:00+00:00,0.006591625763410214
2018-09-19 21:00:00+00:00,0.0007766673723847983
2018-09-20 21:00:00+00:00,0.009554871502476914
2018-09-21 21:00:00+00:00,0.00219410058124625
2018-09-24 21:00:00+00:00,-0.003318607571300425
2018-09-25 21:00:00+00:00,-0.00018174006010895916
2018-09-26 21:00:00+00:00,-0.002064583307619494
2018-09-27 21:00:00+00:00,0.00574781786433487
2018-09-28 21:00:00+00:00,-0.00030408287152605684
2018-10-01 21:00:00+00:00,0.0032363364313743315
2018-10-02 21:00:00+00:00,-0.0016876320204211037
2018-10-03 21:00:00+00:00,0.0012862870854319919
2018-10-04 21:00:00+00:00,-0.013635861825943119
2018-10-05 21:00:00+00:00,-0.007441282044035047
2018-10-08 21:00:00+00:00,-0.00286806774471704
2018-10-09 21:00:00+00:00,-0.0005414512950852046
2018-10-10 21:00:00+00:00,-0.043101842274596014
2018-10-11 21:00:00+00:00,-0.006851090309935359
2018-10-12 21:00:00+00:00,0.013938614773488567
2018-10-15 21:00:00+00:00,-0.0100605745748098
2018-10-16 21:00:00+00:00,0.03178247111528609
2018-10-17 21:00:00+00:00,-0.0029124285682764484
2018-10-18 21:00:00+00:00,-0.019645271706406398
2018-10-19 21:00:00+00:00,-0.002981844015106483
2018-10-22 21:00:00+00:00,0.0011557924863956348
2018-10-23 21:00:00+00:00,-0.0029516043993186303
2018-10-24 21:00:00+00:00,-0.035982481459066684
2018-10-25 21:00:00+00:00,0.011012918572010477
2018-10-26 21:00:00+00:00,-0.005954750266690012
2018-10-29 21:00:00+00:00,-0.01595803008517438
2018-10-30 21:00:00+00:00,0.013902992073141052
2018-10-31 21:00:00+00:00,0.016169803934644067
2018-11-01 21:00:00+00:00,0.012208415615980517
2018-11-02 21:00:00+00:00,-0.009196550453164365
2018-11-05 22:00:00+00:00,0.0008700277851492189
2018-11-06 22:00:00+00:00,0.008319824111751029
2018-11-07 22:00:00+00:00,0.024628655065551897
2018-11-08 22:00:00+00:00,-0.004898267208679141
2018-11-09 22:00:00+00:00,-0.014491576020716268
2018-11-12 22:00:00+00:00,-0.022930490382696456
2018-11-13 22:00:00+00:00,0.0011764892923575854
2018-11-14 22:00:00+00:00,-0.010764075934863393
2018-11-15 22:00:00+00:00,0.017294838344012353
2018-11-16 22:00:00+00:00,0.00027432411272543256
2018-11-19 22:00:00+00:00,-0.02424796952682351
2018-11-20 22:00:00+00:00,-0.020919378126993737
2018-11-21 22:00:00+00:00,0.005157087947402772
2018-11-22 22:00:00+00:00,0.0
2018-11-23 22:00:00+00:00,-0.007109585682765429
2018-11-26 22:00:00+00:00,0.018803614611174746
2018-11-27 22:00:00+00:00,0.005495493919852379
2018-11-28 22:00:00+00:00,0.02440385004839274
2018-11-29 22:00:00+00:00,0.00012007058695107098
2018-11-30 22:00:00+00:00,0.005178180336496752
2018-12-03 22:00:00+00:00,0.01362072376834389
2018-12-04 22:00:00+00:00,-0.033945349415716364
2018-12-05 22:00:00+00:00,0.0
2018-12-06 22:00:00+00:00,-0.000652987603091959
2018-12-07 22:00:00+00:00,-0.02472618243326541
2018-12-10 22:00:00+00:00,0.006778178361405152
2018-12-11 22:00:00+00:00,0.0008965006340795334
2018-12-12 22:00:00+00:00,0.005911102636412036
2018-12-13 22:00:00+00:00,-0.0025840051081490456
2018-12-14 22:00:00+00:00,-0.019380232662818964
2018-12-17 22:00:00+00:00,-0.019612793324866984
2018-12-18 22:00:00+00:00,-0.0037403986463814265
2018-12-19 22:00:00+00:00,-0.016145666073997478
2018-12-20 22:00:00+00:00,-0.005665699826711834
2018-12-21 22:00:00+00:00,-0.007672927775731697
2018-12-24 22:00:00+00:00,-0.05461528324265297
2018-12-26 22:00:00+00:00,0.06076037233437259
2018-12-27 22:00:00+00:00,0.008002789175852065
2018-12-28 22:00:00+00:00,-0.004169172072134408
2018-12-31 22:00:00+00:00,0.007106845816178486
2019-01-02 22:00:00+00:00,0.004024438448906542
2019-01-03 22:00:00+00:00,-0.02883233279783548
2019-01-04 22:00:00+00:00,0.03889517673689702
2019-01-07 22:00:00+00:00,0.008615993798579469
2019-01-08 22:00:00+00:00,0.008986389294227015
2019-01-09 22:00:00+00:00,0.005481228721638587
2019-01-10 22:00:00+00:00,0.003823621998878979
2019-01-11 22:00:00+00:00,-0.0006883839040545681
2019-01-14 22:00:00+00:00,-0.007799404520439923
2019-01-15 22:00:00+00:00,0.01462858964864644
2019-01-16 22:00:00+00:00,0.0008261844722936562
2019-01-17 22:00:00+00:00,0.00826768563043312
2019-01-18 22:00:00+00:00,0.012399039620670349
2019-01-21 22:00:00+00:00,0.0
2019-01-22 22:00:00+00:00,-0.017545948654595578
2019-01-23 22:00:00+00:00,0.0021285728714270924
2019-01-24 22:00:00+00:00,-0.00016881549474279112
2019-01-25 22:00:00+00:00,0.014150135075198689
2019-01-28 22:00:00+00:00,-0.010501179084116297
2019-01-29 22:00:00+00:00,-0.004781456787333105
2019-01-30 22:00:00+00:00,0.02255356408386544
2019-01-31 22:00:00+00:00,0.00969798069781036
2019-02-01 22:00:00+00:00,-0.002580840679523577
2019-02-04 22:00:00+00:00,0.007431765221887154
2019-02-05 22:00:00+00:00,0.006698350464311886
2019-02-06 22:00:00+00:00,-0.0011186276878472068
2019-02-07 22:00:00+00:00,-0.011046423034222985
2019-02-08 22:00:00+00:00,0.001210653753026536
2019-02-11 22:00:00+00:00,0.00021985269869184698
2019-02-12 22:00:00+00:00,0.014260419337900343
2019-02-13 22:00:00+00:00,0.0007633146638286181
2019-02-14 22:00:00+00:00,-0.0009191287044857388
2019-02-15 22:00:00+00:00,0.009421307278634217
2019-02-18 22:00:00+00:00,0.0
2019-02-19 22:00:00+00:00,0.0006346313054557129
2019-02-20 22:00:00+00:00,0.001907455049629636
2019-02-21 22:00:00+00:00,-0.005009435825676367
2019-02-22 22:00:00+00:00,0.006852394870151324
2019-02-25 22:00:00+00:00,0.0035869795019563
2019-02-26 22:00:00+00:00,-0.0015716831922211183
2019-02-27 22:00:00+00:00,0.0009293217610646387
2019-02-28 22:00:00+00:00,-0.0032188155043165745
2019-03-01 22:00:00+00:00,0.00740888591076061
2019-03-04 22:00:00+00:00,-0.0032243303676727786
2019-03-05 22:00:00+00:00,0.0013085753093373675
2019-03-06 22:00:00+00:00,-0.007370908661231135
2019-03-07 22:00:00+00:00,-0.009677857110546473
2019-03-08 22:00:00+00:00,-0.0006274551285441188
2019-03-11 21:00:00+00:00,0.01641548694386641
2019-03-12 21:00:00+00:00,0.004281362936035205
2019-03-13 21:00:00+00:00,0.008283490990672604
2019-03-14 21:00:00+00:00,-0.003188010835497135
2019-03-15 21:00:00+00:00,0.002879323968496328
2019-03-18 21:00:00+00:00,0.011269133562612721
2019-03-19 21:00:00+00:00,0.0002797448541973502
2019-03-20 21:00:00+00:00,0.00037905227685608445
2019-03-21 21:00:00+00:00,0.01464805393441182
2019-03-22 21:00:00+00:00,-0.019994899376539976
2019-03-25 21:00:00+00:00,-0.001575348354132755
2019-03-26 21:00:00+00:00,0.004379769282504498
2019-03-27 21:00:00+00:00,-0.005058099794941762
2019-03-28 21:00:00+00:00,0.0030973307064243727
2019-03-29 21:00:00+00:00,0.006263755653167058
2019-04-01 21:00:00+00:00,0.012375700805205003
2019-04-02 21:00:00+00:00,0.0006859710934972174
2019-04-03 21:00:00+00:00,0.006340313599562775
2019-04-04 21:00:00+00:00,-0.0007717044711333942
2019-04-05 21:00:00+00:00,0.00511167781708477
2019-04-08 21:00:00+00:00,0.0016201173965457727
2019-04-09 21:00:00+00:00,-0.0047400081887184475
2019-04-10 21:00:00+00:00,0.005207874197288964
2019-04-11 21:00:00+00:00,-0.002005797023235223
2019-04-12 21:00:00+00:00,0.005948370844871542
2019-04-15 21:00:00+00:00,-0.0008197841235141334
2019-04-16 21:00:00+00:00,0.0023515275962635585
2019-04-17 21:00:00+00:00,-0.001326200625304752
2019-04-18 21:00:00+00:00,0.0031284360730849947
2019-04-22 21:00:00+00:00,0.0018372750286865802
2019-04-23 21:00:00+00:00,0.01098783561253125
2019-04-24 21:00:00+00:00,-0.0006766585849680151
2019-04-25 21:00:00+00:00,-0.0038355245890430156
2019-04-26 21:00:00+00:00,0.005289447231730415
2019-04-29 21:00:00+00:00,-0.001369914303270825
2019-04-30 21:00:00+00:00,0.00012130007211830218
2019-05-01 21:00:00+00:00,-0.0071845037003061
2019-05-02 21:00:00+00:00,-0.0023610784109031613
2019-05-03 21:00:00+00:00,0.013494228050450197
2019-05-06 21:00:00+00:00,-0.006418930793293698
2019-05-07 21:00:00+00:00,-0.01540148664364327
2019-05-08 21:00:00+00:00,-0.0022949376639239683
2019-05-09 21:00:00+00:00,-0.005903588967963502
2019-05-10 21:00:00+00:00,0.003531944856378866
2019-05-13 21:00:00+00:00,-0.03310599377767942
2019-05-14 21:00:00+00:00,0.012961740116527398
2019-05-15 21:00:00+00:00,0.009884272696280227
2019-05-16 21:00:00+00:00,0.008822690829465296
2019-05-17 21:00:00+00:00,-0.008603088972445327
2019-05-20 21:00:00+00:00,-0.010930993117100551
2019-05-21 21:00:00+00:00,0.008722921014099994
2019-05-22 21:00:00+00:00,-0.003730558577998977
2019-05-23 21:00:00+00:00,-0.014620178232179093
2019-05-24 21:00:00+00:00,0.0025753031686008843
2019-05-27 21:00:00+00:00,0.0
2019-05-28 21:00:00+00:00,-0.006287014887242592
2019-05-29 21:00:00+00:00,-0.009860632959615478
2019-05-30 21:00:00+00:00,0.00457695612353759
2019-05-31 21:00:00+00:00,-0.015153330842632373
2019-06-03 21:00:00+00:00,-0.00990852567436662
2019-06-04 21:00:00+00:00,0.023215520710586857
2019-06-05 21:00:00+00:00,0.007533883635764127
2019-06-06 21:00:00+00:00,0.00688383269364734
2019-06-07 21:00:00+00:00,0.01435373375831972
2019-06-10 21:00:00+00:00,0.008760888172800962
2019-06-11 21:00:00+00:00,-0.0002336819656509892
2019-06-12 21:00:00+00:00,-0.003948559796853268
2019-06-13 21:00:00+00:00,0.005618246314307296
2019-06-14 21:00:00+00:00,-0.0035478587109445403
2019-06-17 21:00:00+00:00,0.0038378726180976486
2019-06-18 21:00:00+00:00,0.012429928767992093
2019-06-19 21:00:00+00:00,0.0031140730599124034
2019-06-20 21:00:00+00:00,0.009206168668250081
2019-06-21 21:00:00+00:00,-0.0016660368644245693
2019-06-24 21:00:00+00:00,0.001841471753666779
2019-06-25 21:00:00+00:00,-0.013345087615802775
2019-06-26 21:00:00+00:00,0.0006158173239489972
2019-06-27 21:00:00+00:00,0.004865319714615568
2019-06-28 21:00:00+00:00,0.0025634172958286516
2019-07-01 21:00:00+00:00,0.010163030560177422
2019-07-02 21:00:00+00:00,0.0050380880334963685
2019-07-03 21:00:00+00:00,0.006649497732081455
2019-07-04 21:00:00+00:00,0.0
2019-07-05 21:00:00+00:00,-0.003886398907982702
2019-07-08 21:00:00+00:00,-0.005180261762510963
2019-07-09 21:00:00+00:00,0.003331841791254231
2019-07-10 21:00:00+00:00,0.007822081530661995
2019-07-11 21:00:00+00:00,0.0005206062459734984
2019-07-12 21:00:00+00:00,0.00449873276660151
2019-07-15 21:00:00+00:00,0.0019187768175499276
2019-07-16 21:00:00+00:00,-0.0044204607877983415
2019-07-17 21:00:00+00:00,-0.007276810926251653
2019-07-18 21:00:00+00:00,0.005109091305390168
2019-07-19 21:00:00+00:00,-0.009066778853868973
2019-07-22 21:00:00+00:00,0.007125459292312231
2019-07-23 21:00:00+00:00,0.006892520572174821
2019-07-24 21:00:00+00:00,0.005608775500074437
2019-07-25 21:00:00+00:00,-0.005955191209923161
2019-07-26 21:00:00+00:00,0.005405813840524187
2019-07-29 21:00:00+00:00,-0.0015846805623255245
2019-07-30 21:00:00+00:00,-0.003922825294480625
2019-07-31 21:00:00+00:00,-0.011015940943156388
2019-08-01 21:00:00+00:00,-0.008859391544498996
2019-08-02 21:00:00+00:00,-0.009973853876873107
2019-08-05 21:00:00+00:00,-0.03799234190437839
2019-08-06 21:00:00+00:00,0.016945624596711673
2019-08-07 21:00:00+00:00,0.0032225785176593913
2019-08-08 21:00:00+00:00,0.022374508928267867
2019-08-09 21:00:00+00:00,-0.008279434231269978
2019-08-12 21:00:00+00:00,-0.012918573635646191
2019-08-13 21:00:00+00:00,0.02087273633305764
2019-08-14 21:00:00+00:00,-0.03230308409141325
2019-08-15 21:00:00+00:00,0.0019030542874896028
2019-08-16 21:00:00+00:00,0.01527332477441301
2019-08-19 21:00:00+00:00,0.013120851130971944
2019-08-20 21:00:00+00:00,-0.008245340025719528
2019-08-21 21:00:00+00:00,0.010729989231873738
2019-08-22 21:00:00+00:00,-0.0036666866425624223
2019-08-23 21:00:00+00:00,-0.024792210135645254
2019-08-26 21:00:00+00:00,0.010571954623745272
2019-08-27 21:00:00+00:00,-0.0049662062885688085
2019-08-28 21:00:00+00:00,0.006728866656216637
2019-08-29 21:00:00+00:00,0.013803296814884236
2019-08-30 21:00:00+00:00,-0.0016804964475863882
2019-09-02 21:00:00+00:00,0.0
2019-09-03 21:00:00+00:00,-0.00791720269242846
2019-09-04 21:00:00+00:00,0.012466121006998288
2019-09-05 21:00:00+00:00,0.014199368275721325
2019-09-06 21:00:00+00:00,0.0016699131119914945
2019-09-09 21:00:00+00:00,-0.0020888276127279948
2019-09-10 21:00:00+00:00,-0.0009217962107824773
2019-09-11 21:00:00+00:00,0.008707067342251573
2019-09-12 21:00:00+00:00,0.003626140365742714
2019-09-13 21:00:00+00:00,-0.0030610168464164644
2019-09-16 21:00:00+00:00,-0.0030964727136914005
2019-09-17 21:00:00+00:00,0.003191039821563102
2019-09-18 21:00:00+00:00,0.0003734559658505887
2019-09-19 21:00:00+00:00,7.81360217911864e-05
2019-09-20 21:00:00+00:00,0.0015175434217866712
2019-09-23 21:00:00+00:00,-0.005851384912708757
2019-09-24 21:00:00+00:00,-0.011698672537437171
2019-09-25 21:00:00+00:00,0.008072288890898394
2019-09-26 21:00:00+00:00,-0.003028028958808715
2019-09-27 21:00:00+00:00,-0.008225088274860015
2019-09-30 21:00:00+00:00,0.006901496024835696
2019-10-01 21:00:00+00:00,-0.011778925392814
2019-10-02 21:00:00+00:00,-0.01947786252751893
2019-10-03 21:00:00+00:00,0.012797920763112591
2019-10-04 21:00:00+00:00,0.013849888260400345
2019-10-07 21:00:00+00:00,-0.0040705982653024275
2019-10-08 21:00:00+00:00,-0.015311055717694755
2019-10-09 21:00:00+00:00,0.009677666369377391
2019-10-10 21:00:00+00:00,0.0077045073821850885
2019-10-11 21:00:00+00:00,0.011388714879261963
2019-10-14 21:00:00+00:00,-0.001011144475474346
2019-10-15 21:00:00+00:00,0.011924740275958134
2019-10-16 21:00:00+00:00,-0.0017644932007473413
2019-10-17 21:00:00+00:00,0.0013858946720048948
2019-10-18 21:00:00+00:00,-0.006055709932360598
2019-10-21 21:00:00+00:00,0.007299794952028371
2019-10-22 21:00:00+00:00,-0.007497831339896788
2019-10-23 21:00:00+00:00,0.004570609044008078
2019-10-24 21:00:00+00:00,0.001364727119666398
2019-10-25 21:00:00+00:00,0.009295230831565693
2019-10-28 21:00:00+00:00,0.006294317296277274
2019-10-29 21:00:00+00:00,-0.0024448052155843225
2019-10-30 21:00:00+00:00,0.005406295511363179
2019-10-31 21:00:00+00:00,-0.0032926992689271684
2019-11-01 21:00:00+00:00,0.008877829541404703
2019-11-04 22:00:00+00:00,0.005402512570254814
2019-11-05 22:00:00+00:00,-0.0009257369602586607
2019-11-06 22:00:00+00:00,0.0003832732801665184
2019-11-07 22:00:00+00:00,0.0031386896654801433
2019-11-08 22:00:00+00:00,0.002327240677397091
2019-11-11 22:00:00+00:00,-0.000942134122213667
2019-11-12 22:00:00+00:00,0.00223601130788853
2019-11-13 22:00:00+00:00,4.390953798805164e-05
2019-11-14 22:00:00+00:00,0.00023626475870686114
2019-11-15 22:00:00+00:00,0.0066702899308095365
2019-11-18 22:00:00+00:00,0.001439010259956186
2019-11-19 22:00:00+00:00,-7.464636285592352e-05
2019-11-20 22:00:00+00:00,-0.004464600466989377
2019-11-21 22:00:00+00:00,-0.0018392576314609776
2019-11-22 22:00:00+00:00,0.00160266442961432
2019-11-25 22:00:00+00:00,0.009142238056545127
2019-11-26 22:00:00+00:00,0.003218693610924195
2019-11-27 22:00:00+00:00,0.0047580142287675375
2019-11-28 22:00:00+00:00,0.0
2019-11-29 22:00:00+00:00,-0.003774867941068516
2019-12-02 22:00:00+00:00,-0.010695209154868768
2019-12-03 22:00:00+00:00,-0.007633254638558351
2019-12-04 22:00:00+00:00,0.005930753427669799
2019-12-05 22:00:00+00:00,0.001940280174791864
2019-12-06 22:00:00+00:00,0.009990130382837359
2019-12-09 22:00:00+00:00,-0.004441628281589671
2019-12-10 22:00:00+00:00,0.0006963903422851914
2019-12-11 22:00:00+00:00,0.0035703886953522
