entry_id,island,generation,strategy_name,style,trading_frequency,max_drawdown,sharpe,sortino,total_return,turnover,information_ratio,lineage_parents,lineage_cousins,source,placed,placed_reason
seed_0_trend_following:g0,0,0,seed_0_trend_following,10000000,6.502711076684741,-0.2831272981513775,0.591879619084659,0.576551835975378,0.4808887500000069,0.0004733810162215,-0.1404663771134704,[],[],,True,cell empty
seed_1_mean_reversion:g0,1,0,seed_1_mean_reversion,01000000,180.94500387296668,-0.2301259449789929,1.2112520728730944,0.989855924877864,1.050713200000001,0.0159680504193905,0.2558105194703874,[],[],,True,cell empty
seed_2_volatility:g0,2,0,seed_2_volatility,00100000,33.92718822618126,-0.3161436126837679,0.5895291762904561,0.714635301626317,0.5490649999999928,0.0001701081038938,-0.0540196525209143,[],[],,True,cell empty
seed_3_volume_liquidity:g0,3,0,seed_3_volume_liquidity,00010000,74.63981409759876,-0.313195295597461,0.5738587081726212,0.7020552979243301,0.5372824999999983,0.0006414325729736,-0.3707414558023079,[],[],,True,cell empty
seed_4_breakout:g0,4,0,seed_4_breakout,00001000,39.01626646010844,-0.1942196002142711,0.7637712839434745,0.7896383945828689,0.4914314499999976,0.0013766599577183,-0.16199447050276,[],[],,True,cell empty
seed_5_statistical_arb:g0,5,0,seed_5_statistical_arb,00000100,81.1425251742835,-0.0595796876670672,0.4963732943410985,0.328215363426407,0.0502083499999967,0.0091378853277575,-0.5394538493129499,[],[],,True,cell empty
seed_6_risk_parity:g0,6,0,seed_6_risk_parity,00000010,33.92718822618126,-0.3161436126837679,0.5895291762904561,0.714635301626317,0.5490649999999928,0.0001701081038938,-0.0540196525209143,[],[],,True,cell empty
seed_7_calendar_seasonal:g0,7,0,seed_7_calendar_seasonal,00000001,71.81254841208366,-0.1295030387504738,0.7581645450702525,0.5053574367359155,0.390982500000004,0.006319365971941,-0.2469782262129395,[],[],,True,cell empty
seed_8_benchmark:g0,8,0,seed_8_benchmark,00000000,0.5654531371030209,-0.3113326594693989,0.5818541533839307,0.7159062576306539,0.5561874999999983,5.364626590194472e-05,0.196978153788646,[],[],,True,cell empty
