strategy_id,island,generation,f1_neg_sharpe,f2_neg_sortino,f3_neg_total_return,f4_neg_mdd,sharpe,sortino,total_return,max_drawdown,trading_frequency,turnover,style,lineage_parents,lineage_cousins,accepted
seed_0_trend_following:g0,0,0,-0.5096688972603237,-0.5945565340039674,-0.7033660054957451,0.3755272876232306,0.5096688972603237,0.5945565340039674,0.7033660054957451,-0.3755272876232306,45.19655857048313,0.0227317922383442,10000000,,,True
seed_1_mean_reversion:g0,1,0,-0.2530650793011781,-0.2974395150135684,-0.2068341121363388,0.4377632169204043,0.2530650793011781,0.2974395150135684,0.2068341121363388,-0.4377632169204043,1226.1442753143613,0.6435991125051587,01000000,,,True
seed_2_volatility:g0,2,0,-0.6285691019223065,-0.7465676125054841,-0.7717548350340393,0.3179313826556749,0.6285691019223065,0.7465676125054841,0.7717548350340393,-0.3179313826556749,681.6174718729318,0.0147963598891638,00100000,,,True
seed_3_volume_liquidity:g0,3,0,-0.5618836869194684,-0.683878407298372,-0.7093675681021134,0.3410745369439812,0.5618836869194684,0.683878407298372,0.7093675681021134,-0.3410745369439812,2595.716743878226,0.0593464083932952,00010000,,,True
seed_4_breakout:g0,4,0,-0.6800043601423836,-0.817374963813448,-0.7885245810186636,0.2221525783147558,0.6800043601423836,0.817374963813448,0.7885245810186636,-0.2221525783147558,1108.066181336863,0.0646974829092379,00001000,,,True
seed_5_statistical_arb:g0,5,0,-0.1480341616184791,-0.0819397757513261,-0.0237982389833546,0.0922892288832156,0.1480341616184791,0.0819397757513261,0.0237982389833546,-0.0922892288832156,74.04897418927862,0.251652035791849,00000100,,,True
seed_6_risk_parity:g0,6,0,-0.6285691019223065,-0.7465676125054841,-0.7717548350340393,0.3179313826556749,0.6285691019223065,0.7465676125054841,0.7717548350340393,-0.3179313826556749,681.6174718729318,0.0147963598891638,00000010,,,True
seed_7_calendar_seasonal:g0,7,0,-0.7624506761799077,-0.5242894229447718,-0.449675193691988,0.0912775670883326,0.7624506761799077,0.5242894229447718,0.449675193691988,-0.0912775670883326,542.8590337524818,0.1705956101515855,00000001,,,True
seed_8_benchmark:g0,8,0,-0.7131955391647926,-0.8548364414203106,-0.9800618998708452,0.3030260265026697,0.7131955391647926,0.8548364414203106,0.9800618998708452,-0.3030260265026697,2.501654533421575,0.004039580423909,00000000,,,True
